Time,Clock,Status,Lat,Lon,Altitude(ft),GPS Speed(m/s),Ground Heading,Range,System Heading,Ave Wind Heading,Ave Wind Mag(m/s),Descent Rate(ft/s),L Motor(inches),R Motor(inches),RSSI
jTrax version: 3.8.3c
Ground Station Log
AGU TIME: 201506023 20:41:49
1881.78,20150603 21:13:11:0471, c2, 0.72283600, -1.42876815, 757.0, 0.23, 55.00, 2196554, 0.00, 55.00, 4.00, 0.61, 11.0, 11.0, 73
1882.78,20150603 21:13:12:0478, c2, 0.72283600, -1.42876793, 754.8, 0.66, 55.00, 2196554, 0.00, 55.00, 4.00, -0.35, 11.0, 11.0, 75
1883.79,20150603 21:13:13:0486, c2, 0.72283600, -1.42876793, 754.1, 0.32, 55.00, 2196554, 0.00, 55.00, 4.00, -1.22, 11.0, 11.0, 72
1884.79,20150603 21:13:14:0478, c2, 0.72283600, -1.42876815, 756.3, 0.58, 55.00, 2196554, 0.00, 55.00, 4.00, 0.56, 11.0, 11.0, 79
1885.79,20150603 21:13:15:0488, c2, 0.72283627, -1.42876815, 757.2, 1.24, 0.00, 2196554, 0.00, 55.00, 4.00, 0.82, 11.0, 11.0, 71
1886.80,20150603 21:13:16:0493, c2, 0.72283600, -1.42876815, 756.8, 0.56, 55.00, 2196554, 0.00, 55.00, 4.00, 0.05, 11.0, 11.0, 74
1887.78,20150603 21:13:17:0485, c2, 0.72283600, -1.42876815, 760.6, 0.45, 55.00, 2196554, 0.00, 55.00, 4.00, 2.28, 11.0, 11.0, 86
1888.80,20150603 21:13:18:0493, c2, 0.72283627, -1.42876815, 759.5, 0.40, 55.00, 2196554, 0.00, 55.00, 4.00, 0.44, 11.0, 11.0, 70
1889.81,20150603 21:13:19:0501, c2, 0.72283627, -1.42876815, 759.8, 0.21, 55.00, 2196554, 0.00, 55.00, 4.00, -0.06, 11.0, 11.0, 78
1890.79,20150603 21:13:20:0492, c2, 0.72283627, -1.42876815, 761.3, 0.16, 55.00, 2196554, 0.00, 55.00, 4.00, 1.65, 11.0, 11.0, 71
1892.81,20150603 21:13:22:0508, c2, 0.72283627, -1.42876815, 761.0, 0.20, 55.00, 2196555, 0.00, 55.00, 4.00, -0.30, 11.0, 11.0, 78
1893.81,20150603 21:13:23:0500, c2, 0.72283627, -1.42876815, 765.6, 0.57, 55.00, 2196554, 0.00, 55.00, 4.00, 1.77, 11.0, 11.0, 69
1894.82,20150603 21:13:24:0507, c2, 0.72283627, -1.42876815, 764.0, 0.77, 55.00, 2196554, 0.00, 55.00, 4.00, 2.04, 11.0, 11.0, 72
1895.82,20150603 21:13:25:0516, c2, 0.72283627, -1.42876815, 766.2, 0.11, 55.00, 2196554, 0.00, 55.00, 4.00, 0.17, 11.0, 11.0, 70
1896.82,20150603 21:13:26:0507, c2, 0.72283655, -1.42876815, 761.3, 0.52, 55.00, 2196554, 0.00, 55.00, 4.00, -1.48, 11.0, 11.0, 70
1897.81,20150603 21:13:27:0515, c2, 0.72283655, -1.42876815, 766.4, 0.40, 55.00, 2196554, 0.00, 55.00, 4.00, 1.05, 11.0, 11.0, 73
1898.86,20150603 21:13:28:0555, c2, 0.72283655, -1.42876815, 761.3, 0.33, 55.00, 2196555, 0.00, 55.00, 4.00, -1.13, 11.0, 11.0, 73
1899.86,20150603 21:13:29:0547, c2, 0.72283655, -1.42876815, 765.1, 0.31, 55.00, 2196554, 0.00, 55.00, 4.00, 0.74, 11.0, 11.0, 70
1900.86,20150603 21:13:30:0554, c2, 0.72283655, -1.42876815, 760.3, 0.37, 55.00, 2196554, 0.00, 55.00, 4.00, -0.86, 11.0, 11.0, 75
1901.87,20150603 21:13:31:0562, c2, 0.72283655, -1.42876815, 764.8, 0.17, 55.00, 2196554, 0.00, 55.00, 4.00, 1.26, 11.0, 11.0, 76
1902.85,20150603 21:13:32:0554, c2, 0.72283655, -1.42876815, 768.1, 0.35, 55.00, 2196554, 0.00, 55.00, 4.00, 2.40, 11.0, 11.0, 71
1903.90,20150603 21:13:33:0594, c2, 0.72283655, -1.42876815, 774.6, 0.25, 55.00, 2196554, 0.00, 55.00, 4.00, 4.20, 11.0, 11.0, 75
1904.91,20150603 21:13:34:0601, c2, 0.72283655, -1.42876849, 773.8, 0.25, 55.00, 2196553, 0.00, 55.00, 4.00, 1.88, 11.0, 11.0, 76
1905.90,20150603 21:13:35:0593, c2, 0.72283655, -1.42876849, 773.8, 0.28, 55.00, 2196553, 0.00, 55.00, 4.00, 0.92, 11.0, 11.0, 74
1906.91,20150603 21:13:36:0601, c2, 0.72283655, -1.42876815, 772.8, 0.29, 55.00, 2196554, 0.00, 55.00, 4.00, 0.29, 11.0, 11.0, 78
1907.91,20150603 21:13:37:0609, c2, 0.72283655, -1.42876815, 770.7, 0.07, 55.00, 2196554, 0.00, 55.00, 4.00, -1.23, 11.0, 11.0, 75
1908.91,20150603 21:13:38:0601, c2, 0.72283655, -1.42876815, 771.3, 0.32, 55.00, 2196555, 0.00, 55.00, 4.00, 0.15, 11.0, 11.0, 77
1909.92,20150603 21:13:39:0608, c2, 0.72283655, -1.42876815, 773.1, 0.03, 55.00, 2196555, 0.00, 55.00, 4.00, 0.70, 11.0, 11.0, 75
1910.92,20150603 21:13:40:0616, c2, 0.72283655, -1.42876815, 777.4, 0.08, 55.00, 2196555, 0.00, 55.00, 4.00, 2.69, 11.0, 11.0, 75
1911.92,20150603 21:13:41:0608, c2, 0.72283655, -1.42876815, 779.9, 0.25, 55.00, 2196555, 0.00, 55.00, 4.00, 3.13, 11.0, 11.0, 69
1912.92,20150603 21:13:42:0616, c2, 0.72283655, -1.42876815, 779.9, 0.33, 55.00, 2196555, 0.00, 55.00, 4.00, 1.07, 11.0, 11.0, 71
1913.93,20150603 21:13:43:0623, c2, 0.72283655, -1.42876815, 778.9, 0.46, 55.00, 2196555, 0.00, 55.00, 4.00, -0.15, 11.0, 11.0, 71
1914.93,20150603 21:13:44:0615, c2, 0.72283655, -1.42876815, 778.1, 0.20, 55.00, 2196555, 0.00, 55.00, 4.00, -0.66, 11.0, 11.0, 67
1915.93,20150603 21:13:45:0623, c2, 0.72283683, -1.42876815, 767.0, 0.72, 55.00, 2196555, 0.00, 55.00, 4.00, -6.13, 11.0, 11.0, 67
1916.94,20150603 21:13:46:0631, c2, 0.72283683, -1.42876815, 764.2, 0.15, 55.00, 2196555, 0.00, 55.00, 4.00, -4.51, 11.0, 11.0, 70
1917.92,20150603 21:13:47:0622, c2, 0.72283683, -1.42876815, 758.6, 0.81, 55.00, 2196555, 0.00, 55.00, 4.00, -5.17, 11.0, 11.0, 70
1918.94,20150603 21:13:48:0630, c2, 0.72283683, -1.42876815, 758.9, 0.08, 55.00, 2196555, 0.00, 55.00, 4.00, -2.65, 11.0, 11.0, 69
1919.93,20150603 21:13:49:0638, c2, 0.72283683, -1.42876815, 758.5, 0.07, 55.00, 2196555, 0.00, 55.00, 4.00, -1.17, 11.0, 11.0, 75
1920.93,20150603 21:13:50:0630, c2, 0.72283683, -1.42876849, 761.3, 0.22, 55.00, 2196554, 0.00, 55.00, 4.00, 0.74, 11.0, 11.0, 70
1921.95,20150603 21:13:51:0637, c2, 0.72283683, -1.42876849, 761.5, 0.28, 55.00, 2196554, 0.00, 55.00, 4.00, 0.52, 11.0, 11.0, 77
1922.95,20150603 21:13:52:0646, c2, 0.72283717, -1.42876849, 758.7, 0.38, 55.00, 2196554, 0.00, 55.00, 4.00, -1.24, 11.0, 11.0, 95
1923.94,20150603 21:13:53:0637, c2, 0.72283717, -1.42876849, 754.0, 0.31, 55.00, 2196554, 0.00, 55.00, 4.00, -3.11, 11.0, 11.0, 81
1924.94,20150603 21:13:54:0645, c2, 0.72283717, -1.42876849, 750.7, 0.43, 55.00, 2196555, 0.00, 55.00, 4.00, -3.69, 11.0, 11.0, 79
1925.96,20150603 21:13:55:0652, c2, 0.72283717, -1.42876849, 754.1, 0.46, 55.00, 2196555, 0.00, 55.00, 4.00, -0.47, 11.0, 11.0, 83
1926.95,20150603 21:13:56:0645, c2, 0.72283717, -1.42876849, 747.5, 0.20, 55.00, 2196555, 0.00, 55.00, 4.00, -2.78, 11.0, 11.0, 81
1927.95,20150603 21:13:57:0652, c2, 0.72283717, -1.42876849, 752.0, 0.06, 55.00, 2196555, 0.00, 55.00, 4.00, -0.15, 11.0, 11.0, 70
1928.97,20150603 21:13:58:0660, c2, 0.72283717, -1.42876849, 752.2, 0.33, 55.00, 2196555, 0.00, 55.00, 4.00, -0.13, 11.0, 11.0, 91
1929.95,20150603 21:13:59:0652, c2, 0.72283717, -1.42876849, 752.4, 0.38, 55.00, 2196555, 0.00, 55.00, 4.00, -0.41, 11.0, 11.0, 79
1930.96,20150603 21:14:00:0660, c2, 0.72283717, -1.42876849, 753.3, 0.26, 55.00, 2196555, 0.00, 55.00, 4.00, -0.40, 11.0, 11.0, 90
1931.98,20150603 21:14:01:0667, c2, 0.72283717, -1.42876849, 754.4, 0.22, 55.00, 2196554, 0.00, 55.00, 4.00, 0.24, 11.0, 11.0, 70
1932.96,20150603 21:14:02:0659, c2, 0.72283717, -1.42876849, 755.2, 0.21, 55.00, 2196555, 0.00, 55.00, 4.00, 0.90, 11.0, 11.0, 79
1933.98,20150603 21:14:03:0665, c2, 0.72283745, -1.42876849, 751.5, 0.41, 55.00, 2196555, 0.00, 55.00, 4.00, -1.84, 11.0, 11.0, 72
1934.97,20150603 21:14:04:0674, c2, 0.72283745, -1.42876849, 755.0, 0.36, 55.00, 2196555, 0.00, 55.00, 4.00, 0.56, 11.0, 11.0, 92
1935.97,20150603 21:14:05:0667, c2, 0.72283745, -1.42876849, 752.3, 0.17, 55.00, 2196555, 0.00, 55.00, 4.00, -0.64, 11.0, 11.0, 71
1936.99,20150603 21:14:06:0674, c2, 0.72283745, -1.42876849, 753.2, 0.76, 55.00, 2196554, 0.00, 55.00, 4.00, 0.19, 11.0, 11.0, 69
1937.98,20150603 21:14:07:0682, c2, 0.72283745, -1.42876849, 757.8, 0.15, 55.00, 2196554, 0.00, 55.00, 4.00, 2.13, 11.0, 11.0, 96
1938.98,20150603 21:14:08:0674, c2, 0.72283745, -1.42876871, 762.4, 0.60, 55.00, 2196554, 0.00, 55.00, 4.00, 3.88, 11.0, 11.0, 72
1939.98,20150603 21:14:09:0682, c2, 0.72283745, -1.42876871, 762.3, 0.37, 55.00, 2196553, 0.00, 55.00, 4.00, 1.96, 11.0, 11.0, 82
1941.00,20150603 21:14:10:0689, c2, 0.72283717, -1.42876871, 771.7, 0.36, 55.00, 2196553, 0.00, 55.00, 4.00, 5.70, 11.0, 11.0, 73
1942.99,20150603 21:14:12:0689, c2, 0.72283717, -1.42876904, 781.8, 0.66, 55.00, 2196552, 0.00, 55.00, 4.00, 5.13, 11.0, 11.0, 83
1944.01,20150603 21:14:13:0697, c2, 0.72283717, -1.42876904, 785.4, 0.17, 55.00, 2196552, 0.00, 55.00, 4.00, 4.62, 11.0, 11.0, 69
1944.99,20150603 21:14:14:0688, c2, 0.72283717, -1.42876904, 790.8, 0.81, 55.00, 2196551, 0.00, 55.00, 4.00, 5.25, 11.0, 11.0, 72
1946.00,20150603 21:14:15:0696, c2, 0.72283683, -1.42876904, 792.6, 0.25, 55.00, 2196551, 0.00, 55.00, 4.00, 3.79, 11.0, 11.0, 72
1947.00,20150603 21:14:16:0704, c2, 0.72283683, -1.42876904, 794.8, 0.52, 55.00, 2196551, 0.00, 55.00, 4.00, 3.36, 11.0, 11.0, 80
1948.00,20150603 21:14:17:0696, c2, 0.72283683, -1.42876938, 800.3, 0.53, 55.00, 2196550, 0.00, 55.00, 4.00, 4.26, 11.0, 11.0, 79
1949.01,20150603 21:14:18:0703, c2, 0.72283683, -1.42876938, 800.9, 0.12, 55.00, 2196550, 0.00, 55.00, 4.00, 2.91, 11.0, 11.0, 77
1950.01,20150603 21:14:19:0712, c2, 0.72283683, -1.42876960, 805.7, 0.14, 55.00, 2196549, 0.00, 55.00, 4.00, 3.62, 11.0, 11.0, 72
1951.01,20150603 21:14:20:0703, c2, 0.72283683, -1.42876960, 810.4, 0.43, 55.00, 2196549, 0.00, 55.00, 4.00, 4.25, 11.0, 11.0, 80
1952.01,20150603 21:14:21:0711, c2, 0.72283683, -1.42876960, 810.0, 0.06, 55.00, 2196548, 0.00, 55.00, 4.00, 2.31, 11.0, 11.0, 77
1953.02,20150603 21:14:22:0719, c2, 0.72283683, -1.42876960, 809.6, 0.15, 55.00, 2196548, 0.00, 55.00, 4.00, 0.98, 11.0, 11.0, 73
1954.02,20150603 21:14:23:0711, c2, 0.72283683, -1.42876960, 811.3, 0.21, 55.00, 2196547, 0.00, 55.00, 4.00, 0.80, 11.0, 11.0, 71
1955.02,20150603 21:14:24:0718, c2, 0.72283683, -1.42876994, 815.3, 0.45, 55.00, 2196546, 0.00, 55.00, 4.00, 2.18, 11.0, 11.0, 78
1956.03,20150603 21:14:25:0726, c2, 0.72283655, -1.42876994, 816.6, 0.62, 55.00, 2196546, 0.00, 55.00, 4.00, 1.56, 11.0, 11.0, 83
1957.05,20150603 21:14:26:0750, c2, 0.72283655, -1.42876994, 820.9, 0.50, 55.00, 2196546, 0.00, 55.00, 4.00, 3.04, 11.0, 11.0, 71
1958.06,20150603 21:14:27:0758, c2, 0.72283655, -1.42876994, 825.1, 0.51, 55.00, 2196546, 0.00, 55.00, 4.00, 3.98, 11.0, 11.0, 73
1959.08,20150603 21:14:28:0765, c2, 0.72283655, -1.42876994, 825.1, 0.39, 55.00, 2196545, 0.00, 55.00, 4.00, 2.28, 11.0, 11.0, 74
1960.06,20150603 21:14:29:0757, c2, 0.72283655, -1.42877016, 826.8, 0.20, 55.00, 2196545, 0.00, 55.00, 4.00, 2.58, 11.0, 11.0, 76
1961.10,20150603 21:14:30:0797, c2, 0.72283627, -1.42877016, 828.1, 0.17, 55.00, 2196544, 0.00, 55.00, 4.00, 1.72, 11.0, 11.0, 78
1962.09,20150603 21:14:31:0789, c2, 0.72283627, -1.42877016, 829.1, 0.17, 55.00, 2196544, 0.00, 55.00, 4.00, 1.18, 11.0, 11.0, 77
1963.10,20150603 21:14:32:0797, c2, 0.72283627, -1.42877016, 831.7, 0.64, 55.00, 2196544, 0.00, 55.00, 4.00, 1.97, 11.0, 11.0, 75
1964.12,20150603 21:14:33:0804, c2, 0.72283627, -1.42877016, 833.3, 0.22, 55.00, 2196543, 0.00, 55.00, 4.00, 1.88, 11.0, 11.0, 88
1965.10,20150603 21:14:34:0796, c2, 0.72283627, -1.42877016, 838.9, 0.46, 55.00, 2196543, 0.00, 55.00, 4.00, 4.36, 11.0, 11.0, 74
1966.11,20150603 21:14:35:0804, c2, 0.72283627, -1.42877016, 838.6, 0.19, 55.00, 2196543, 0.00, 55.00, 4.00, 1.86, 11.0, 11.0, 74
1967.11,20150603 21:14:36:0812, c2, 0.72283600, -1.42877050, 842.2, 0.43, 55.00, 2196542, 0.00, 55.00, 4.00, 2.18, 11.0, 11.0, 78
1968.11,20150603 21:14:37:0803, c2, 0.72283600, -1.42877050, 839.2, 0.37, 55.00, 2196542, 0.00, 55.00, 4.00, -0.15, 11.0, 11.0, 73
1969.12,20150603 21:14:38:0811, c2, 0.72283600, -1.42877050, 840.2, 0.19, 55.00, 2196542, 0.00, 55.00, 4.00, 0.52, 11.0, 11.0, 86
1970.12,20150603 21:14:39:0819, c2, 0.72283600, -1.42877083, 842.2, 0.36, 55.00, 2196541, 0.00, 55.00, 4.00, 0.74, 11.0, 11.0, 85
1971.12,20150603 21:14:40:0811, c2, 0.72283600, -1.42877050, 842.5, 0.32, 55.00, 2196542, 0.00, 55.00, 4.00, 0.99, 11.0, 11.0, 70
1972.12,20150603 21:14:41:0818, c2, 0.72283600, -1.42877083, 843.2, 0.56, 55.00, 2196541, 0.00, 55.00, 4.00, 1.46, 11.0, 11.0, 82
1973.13,20150603 21:14:42:0825, c2, 0.72283600, -1.42877083, 846.8, 0.62, 55.00, 2196541, 0.00, 55.00, 4.00, 2.10, 11.0, 11.0, 86
1974.13,20150603 21:14:43:0818, c2, 0.72283600, -1.42877083, 846.5, 0.15, 55.00, 2196541, 0.00, 55.00, 4.00, 0.51, 11.0, 11.0, 85
1975.13,20150603 21:14:44:0826, c2, 0.72283600, -1.42877083, 847.8, 0.36, 55.00, 2196541, 0.00, 55.00, 4.00, 1.13, 11.0, 11.0, 82
1976.14,20150603 21:14:45:0833, c2, 0.72283600, -1.42877083, 849.7, 0.17, 55.00, 2196540, 0.00, 55.00, 4.00, 1.78, 11.0, 11.0, 79
1977.13,20150603 21:14:46:0825, c2, 0.72283600, -1.42877083, 853.3, 0.19, 55.00, 2196541, 0.00, 55.00, 4.00, 2.40, 11.0, 11.0, 85
1978.14,20150603 21:14:47:0833, c2, 0.72283600, -1.42877083, 851.4, 0.25, 55.00, 2196541, 0.00, 55.00, 4.00, 0.18, 11.0, 11.0, 72
1979.15,20150603 21:14:48:0841, c2, 0.72283572, -1.42877083, 854.7, 0.14, 55.00, 2196541, 0.00, 55.00, 4.00, 1.14, 11.0, 11.0, 97
1980.14,20150603 21:14:49:0833, c2, 0.72283572, -1.42877083, 853.3, 0.24, 55.00, 2196540, 0.00, 55.00, 4.00, 0.37, 11.0, 11.0, 81
1981.15,20150603 21:14:50:0840, c2, 0.72283572, -1.42877083, 854.0, 0.08, 55.00, 2196540, 0.00, 55.00, 4.00, 0.21, 11.0, 11.0, 83
1982.15,20150603 21:14:51:0848, c2, 0.72283572, -1.42877083, 854.3, 0.81, 55.00, 2196540, 0.00, 55.00, 4.00, 0.54, 11.0, 11.0, 71
1983.15,20150603 21:14:52:0840, c2, 0.72283572, -1.42877050, 853.0, 0.40, 55.00, 2196542, 0.00, 55.00, 4.00, 0.10, 11.0, 11.0, 81
1984.15,20150603 21:14:53:0848, c2, 0.72283572, -1.42877050, 851.7, 0.45, 55.00, 2196542, 0.00, 55.00, 4.00, -1.15, 11.0, 11.0, 71
1985.16,20150603 21:14:54:0855, c2, 0.72283572, -1.42877083, 853.4, 0.27, 55.00, 2196540, 0.00, 55.00, 4.00, 0.26, 11.0, 11.0, 84
1986.16,20150603 21:14:55:0847, c2, 0.72283572, -1.42877050, 852.7, 0.53, 55.00, 2196541, 0.00, 55.00, 4.00, 0.05, 11.0, 11.0, 70
1987.16,20150603 21:14:56:0855, c2, 0.72283572, -1.42877050, 849.4, 0.30, 55.00, 2196541, 0.00, 55.00, 4.00, -1.64, 11.0, 11.0, 71
1988.17,20150603 21:14:57:0863, c2, 0.72283572, -1.42877050, 846.8, 0.34, 55.00, 2196541, 0.00, 55.00, 4.00, -2.42, 11.0, 11.0, 81
1989.15,20150603 21:14:58:0854, c2, 0.72283572, -1.42877050, 844.8, 0.31, 55.00, 2196541, 0.00, 55.00, 4.00, -1.84, 11.0, 11.0, 78
1990.17,20150603 21:14:59:0863, c2, 0.72283572, -1.42877016, 845.5, 0.12, 55.00, 2196542, 0.00, 55.00, 4.00, -0.82, 11.0, 11.0, 79
1991.18,20150603 21:15:00:0870, c2, 0.72283538, -1.42877016, 847.8, 0.61, 55.00, 2196542, 0.00, 55.00, 4.00, 0.94, 11.0, 11.0, 74
1992.16,20150603 21:15:01:0862, c2, 0.72283572, -1.42877016, 849.4, 1.04, 0.00, 2196542, 0.00, 55.00, 4.00, 1.20, 11.0, 11.0, 74
1993.18,20150603 21:15:02:0869, c2, 0.72283538, -1.42877016, 852.0, 0.63, 55.00, 2196541, 0.00, 55.00, 4.00, 2.39, 11.0, 11.0, 73
1994.18,20150603 21:15:03:0878, c2, 0.72283538, -1.42877050, 852.0, 0.18, 55.00, 2196541, 0.00, 55.00, 4.00, 1.54, 11.0, 11.0, 72
1995.19,20150603 21:15:04:0885, c2, 0.72283538, -1.42877050, 851.4, 0.43, 55.00, 2196540, 0.00, 55.00, 4.00, 0.30, 11.0, 11.0, 83
1996.19,20150603 21:15:05:0877, c2, 0.72283510, -1.42877016, 845.1, 0.19, 55.00, 2196541, 0.00, 55.00, 4.00, -2.89, 11.0, 11.0, 82
1997.19,20150603 21:15:06:0885, c2, 0.72283538, -1.42877016, 840.5, 0.56, 55.00, 2196541, 0.00, 55.00, 4.00, -3.69, 11.0, 11.0, 87
1998.20,20150603 21:15:07:0893, c2, 0.72283510, -1.42877016, 841.3, 0.53, 55.00, 2196541, 0.00, 55.00, 4.00, -2.05, 11.0, 11.0, 78
1999.18,20150603 21:15:08:0884, c2, 0.72283538, -1.42877016, 838.2, 0.20, 55.00, 2196541, 0.00, 55.00, 4.00, -1.97, 11.0, 11.0, 76
2000.20,20150603 21:15:09:0892, c2, 0.72283510, -1.42877016, 834.7, 0.31, 55.00, 2196541, 0.00, 55.00, 4.00, -2.96, 11.0, 11.0, 72
2001.21,20150603 21:15:10:0900, c2, 0.72283510, -1.42877016, 832.0, 0.20, 55.00, 2196541, 0.00, 55.00, 4.00, -3.53, 11.0, 11.0, 78
2002.19,20150603 21:15:11:0892, c2, 0.72283510, -1.42877016, 829.4, 0.19, 55.00, 2196541, 0.00, 55.00, 4.00, -2.52, 11.0, 11.0, 78
2003.21,20150603 21:15:12:0899, c2, 0.72283510, -1.42877016, 825.8, 0.30, 55.00, 2196541, 0.00, 55.00, 4.00, -2.54, 11.0, 11.0, 78
2004.21,20150603 21:15:13:0907, c2, 0.72283510, -1.42877016, 824.5, 0.19, 55.00, 2196541, 0.00, 55.00, 4.00, -2.71, 11.0, 11.0, 72
2005.21,20150603 21:15:14:0899, c2, 0.72283510, -1.42877016, 825.5, 0.37, 55.00, 2196541, 0.00, 55.00, 4.00, -0.69, 11.0, 11.0, 80
2006.20,20150603 21:15:15:0907, c2, 0.72283510, -1.42876994, 819.9, 0.44, 55.00, 2196542, 0.00, 55.00, 4.00, -3.11, 11.0, 11.0, 75
2007.22,20150603 21:15:16:0914, c2, 0.72283510, -1.42876994, 821.8, 0.27, 55.00, 2196542, 0.00, 55.00, 4.00, -1.18, 11.0, 11.0, 74
2008.22,20150603 21:15:17:0906, c2, 0.72283510, -1.42877016, 821.5, 0.21, 55.00, 2196541, 0.00, 55.00, 4.00, -0.86, 11.0, 11.0, 89
2009.21,20150603 21:15:18:0914, c2, 0.72283510, -1.42877016, 822.8, 0.26, 55.00, 2196541, 0.00, 55.00, 4.00, 0.29, 11.0, 11.0, 76
2010.23,20150603 21:15:19:0922, c2, 0.72283482, -1.42876994, 820.2, 0.04, 55.00, 2196542, 0.00, 55.00, 4.00, -1.50, 11.0, 11.0, 75
2011.21,20150603 21:15:20:0914, c2, 0.72283510, -1.42876994, 819.5, 0.06, 55.00, 2196542, 0.00, 55.00, 4.00, -1.16, 11.0, 11.0, 78
2012.23,20150603 21:15:21:0921, c2, 0.72283482, -1.42876994, 818.2, 0.13, 55.00, 2196542, 0.00, 55.00, 4.00, -0.59, 11.0, 11.0, 81
2013.27,20150603 21:15:22:0961, c2, 0.72283482, -1.42876994, 818.8, 0.06, 55.00, 2196542, 0.00, 55.00, 4.00, 0.72, 11.0, 11.0, 79
2014.25,20150603 21:15:23:0953, c2, 0.72283482, -1.42876994, 820.9, 0.36, 55.00, 2196542, 0.00, 55.00, 4.00, 0.31, 11.0, 11.0, 74
2015.27,20150603 21:15:24:0961, c2, 0.72283482, -1.42876994, 815.8, 0.33, 55.00, 2196542, 0.00, 55.00, 4.00, -1.35, 11.0, 11.0, 87
2016.27,20150603 21:15:25:0968, c2, 0.72283482, -1.42876994, 819.7, 0.76, 55.00, 2196542, 0.00, 55.00, 4.00, 0.87, 11.0, 11.0, 84
2017.26,20150603 21:15:26:0961, c2, 0.72283482, -1.42876994, 814.6, 0.12, 55.00, 2196542, 0.00, 55.00, 4.00, -1.79, 11.0, 11.0, 72
2018.31,20150603 21:15:28:0000, c2, 0.72283482, -1.42876994, 811.4, 0.68, 55.00, 2196542, 0.00, 55.00, 4.00, -3.36, 11.0, 11.0, 75
2019.29,20150603 21:15:28:0992, c2, 0.72283454, -1.42876960, 804.8, 1.12, 0.00, 2196543, 0.00, 55.00, 4.00, -5.28, 11.0, 11.0, 80
2020.31,20150603 21:15:29:0999, c2, 0.72283454, -1.42876960, 799.1, 0.17, 55.00, 2196542, 0.00, 55.00, 4.00, -5.84, 11.0, 11.0, 70
2021.31,20150603 21:15:31:0008, c2, 0.72283454, -1.42876960, 797.3, 0.23, 55.00, 2196542, 0.00, 55.00, 4.00, -3.57, 11.0, 11.0, 68
2022.33,20150603 21:15:32:0031, c2, 0.72283454, -1.42876960, 794.2, 0.15, 55.00, 2196542, 0.00, 55.00, 4.00, -2.97, 11.0, 11.0, 71
2023.35,20150603 21:15:33:0039, c2, 0.72283454, -1.42876960, 795.0, 0.32, 55.00, 2196543, 0.00, 55.00, 4.00, -1.06, 11.0, 11.0, 71
2024.35,20150603 21:15:34:0046, c2, 0.72283454, -1.42876960, 793.9, 0.53, 55.00, 2196543, 0.00, 55.00, 4.00, -1.13, 11.0, 11.0, 70
2025.36,20150603 21:15:35:0055, c2, 0.72283454, -1.42876960, 794.2, 0.15, 55.00, 2196543, 0.00, 55.00, 4.00, -0.44, 11.0, 11.0, 70
2026.34,20150603 21:15:36:0046, c2, 0.72283454, -1.42876938, 790.9, 1.12, 0.00, 2196544, 0.00, 55.00, 4.00, -1.30, 11.0, 11.0, 74
2027.36,20150603 21:15:37:0054, c2, 0.72283426, -1.42876938, 786.0, 0.23, 55.00, 2196544, 0.00, 55.00, 4.00, -3.68, 11.0, 11.0, 73
2028.37,20150603 21:15:38:0062, c2, 0.72283426, -1.42876904, 784.1, 0.48, 55.00, 2196545, 0.00, 55.00, 4.00, -3.01, 11.0, 11.0, 66
2029.36,20150603 21:15:39:0054, c2, 0.72283426, -1.42876938, 784.3, 0.76, 55.00, 2196544, 0.00, 55.00, 4.00, -0.95, 11.0, 11.0, 79
2030.37,20150603 21:15:40:0061, c2, 0.72283426, -1.42876904, 781.9, 0.74, 55.00, 2196545, 0.00, 55.00, 4.00, -0.98, 11.0, 11.0, 75
2031.37,20150603 21:15:41:0069, c2, 0.72283426, -1.42876904, 783.1, 0.30, 55.00, 2196545, 0.00, 55.00, 4.00, 0.16, 11.0, 11.0, 76
2032.37,20150603 21:15:42:0061, c2, 0.72283426, -1.42876904, 782.8, 0.15, 55.00, 2196545, 0.00, 55.00, 4.00, 0.18, 11.0, 11.0, 67
2033.38,20150603 21:15:43:0069, c2, 0.72283426, -1.42876938, 785.8, 0.38, 55.00, 2196544, 0.00, 55.00, 4.00, 1.70, 11.0, 11.0, 73
2034.38,20150603 21:15:44:0076, c2, 0.72283426, -1.42876938, 786.2, 0.25, 55.00, 2196544, 0.00, 55.00, 4.00, 0.81, 11.0, 11.0, 75
2035.38,20150603 21:15:45:0068, c2, 0.72283426, -1.42876938, 785.4, 0.28, 55.00, 2196544, 0.00, 55.00, 4.00, -0.52, 11.0, 11.0, 75
2036.38,20150603 21:15:46:0076, c2, 0.72283454, -1.42876938, 787.6, 0.52, 55.00, 2196544, 0.00, 55.00, 4.00, 0.76, 11.0, 11.0, 76
2037.39,20150603 21:15:47:0084, c2, 0.72283454, -1.42876938, 785.0, 0.34, 55.00, 2196545, 0.00, 55.00, 4.00, -0.38, 11.0, 11.0, 72
2038.39,20150603 21:15:48:0076, c2, 0.72283454, -1.42876938, 783.2, 0.35, 55.00, 2196544, 0.00, 55.00, 4.00, -1.61, 11.0, 11.0, 74
2039.39,20150603 21:15:49:0083, c2, 0.72283454, -1.42876904, 783.1, 0.37, 55.00, 2196545, 0.00, 55.00, 4.00, -0.76, 11.0, 11.0, 73
2040.40,20150603 21:15:50:0091, c2, 0.72283454, -1.42876904, 784.3, 0.10, 55.00, 2196545, 0.00, 55.00, 4.00, 0.02, 11.0, 11.0, 73
